"LineId","Date","Time","Pid","Tid","Level","Component","Content","EventId","EventTemplate"
"1","12-18","00:31:45.252","0","0","I","logd    ","logdr: UID=2000 GID=2000 PID=11866 b tail=0 logMask=99 pid=0 start=0ns deadline=0ns","E0","logdr: UID= <*> GID= <*> PID= <*> b tail= <*> logMask= <*> pid= <*> start= <*> deadline= <*>"
"2","12-18","00:31:46.515","401","454","W","doh::connection","Connection driver returns some Err: Closed","E11","Connection driver returns some Err: Closed"
"3","12-18","00:31:46.923","628","628","W","WindowManager","removeWindowToken: Attempted to remove non-existing token: android.os.Binder@3993f3c","E93","removeWindowToken: Attempted to remove non-existing token: <*>"
"4","12-18","00:31:47.449","11874","11874","D","AndroidRuntime",">>>>>> START com.android.internal.os.RuntimeInit uid 2000 <<<<<<","E16",">>>>>> START <*> <*> <*> <<<<<<"
"5","12-18","00:31:47.471","11874","11874","I","AndroidRuntime","Using default boot image","E191","Using <*> boot image"
"6","12-18","00:31:47.471","11874","11874","I","AndroidRuntime","Leaving lock profiling enabled","E192","Leaving <*> profiling enabled"
"7","12-18","00:31:47.475","11874","11874","I","app_process","Core platform API reporting enabled, enforcing=false","E94","Core platform API reporting enabled, enforcing= false"
"8","12-18","00:31:47.596","11874","11874","D","app_process","Time zone APEX ICU file found: /apex/com.android.tzdata/etc/icu/icu_tzdata.dat","E96","Time zone APEX ICU file found: <*>"
"9","12-18","00:31:47.596","11874","11874","D","app_process","I18n APEX ICU file found: /apex/com.android.i18n/etc/icu/icudt70l.dat","E12","<*> APEX ICU file found: <*>"
"10","12-18","00:31:47.659","11874","11874","D","AndroidRuntime","Calling main entry com.android.commands.monkey.Monkey","E202","<*> main entry <*>"
"11","12-18","00:31:47.659","11874","11874","W","Monkey  ","args: [-p, com.android.messaging, --throttle, 100, --pct-touch, 50, --pct-motion, 15, --pct-trackball, 0, --pct-nav, 15, --pct-majornav, 5, --pct-syskeys, 10, --pct-appswitch, 5, --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, 4000]","E272","args: [-p, <*> --throttle, <*> --pct-touch, <*> --pct-motion, <*> --pct-trackball, <*> --pct-nav, <*> --pct-majornav, <*> --pct-syskeys, <*> --pct-appswitch, <*> --ignore-crashes, --ignore-timeouts, --ignore-security-exceptions, -v, <*>"
"12","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""-p""","E274","arg: <*>"
"13","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""com.android.messaging""","E274","arg: <*>"
"14","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""--throttle""","E274","arg: <*>"
"15","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""100""","E274","arg: <*>"
"16","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""--pct-touch""","E274","arg: <*>"
"17","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""50""","E274","arg: <*>"
"18","12-18","00:31:47.660","11874","11874","W","Monkey  ","arg: ""--pct-motion""","E274","arg: <*>"
"19","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""15""","E274","arg: <*>"
"20","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""--pct-trackball""","E274","arg: <*>"
"21","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""0""","E274","arg: <*>"
"22","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""--pct-nav""","E274","arg: <*>"
"23","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""15""","E274","arg: <*>"
"24","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""--pct-majornav""","E274","arg: <*>"
"25","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""5""","E274","arg: <*>"
"26","12-18","00:31:47.661","11874","11874","W","Monkey  ","arg: ""--pct-syskeys""","E274","arg: <*>"
"27","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""10""","E274","arg: <*>"
"28","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""--pct-appswitch""","E274","arg: <*>"
"29","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""5""","E274","arg: <*>"
"30","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""--ignore-crashes""","E274","arg: <*>"
"31","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""--ignore-timeouts""","E274","arg: <*>"
"32","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""--ignore-security-exceptions""","E274","arg: <*>"
"33","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""-v""","E274","arg: <*>"
"34","12-18","00:31:47.662","11874","11874","W","Monkey  ","arg: ""4000""","E274","arg: <*>"
"35","12-18","00:31:47.662","11874","11874","W","Monkey  ","data=""com.android.messaging""","E275","data= <*>"
"36","12-18","00:31:47.663","11874","11874","W","Monkey  ","arg=""--throttle"" mCurArgData=""null"" mNextArg=3 argwas=""--throttle"" nextarg=""100""","E318","arg= <*> mCurArgData= ""null"" mNextArg= <*> argwas= <*> nextarg= <*>"
"37","12-18","00:31:47.663","11874","11874","W","Monkey  ","data=""100""","E275","data= <*>"
